,stimulus,Task1,Task2_single,Task2_mix,Intensity,Pleasantness,Green,Cucumber,Herbal,Mint,Woody,Pine,Floral,Powdery,Fruity,Citrus,Tropical,Berry,Peach,Sweet,Caramellic,Vanilla,BrownSpice,Smoky,Burnt,Roasted,Grainy,Meaty,Nutty,Fatty,Coconut,Waxy,Dairy,Buttery,Cheesy,Sour,Fermented,Sulfurous,Garlic.Onion,Earthy,Mushroom,Musty,Ammonia,Fishy,Fecal,Rotten.Decay,Rubber,Phenolic,Animal,Medicinal,Cooling,Sharp,Chlorine,Alcoholic,Plastic,Ozone,Metallic,rata,intensity_pleasantness,rata_intensity_pleasantness
10,AA324,0,0,1,0.7573076923000001,0.4842307692,0.0,0.0,0.1461538462,0.1230769229999999,0.0307692308,0.0307692308,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0461538462,0.0,0.0153846154,0.0,0.0461538462,0.0,0.023076923,0.0,0.0153846154,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0384615384,0.0307692308,0.0,0.0,0.0,0.023076923,0.0307692308,0.0538461538,0.0461538462,0.023076923,0.0846153846,0.0,0.0,0.0307692308,0.5615384616,0.5076923076,0.1615384616,0.023076923,0.0384615384,0.0,0.0076923076,0.0,"[0.0, 0.0, 0.1461538462, 0.12307692299999999, 0.030769230800000002, 0.030769230800000002, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0461538462, 0.0, 0.015384615400000001, 0.0, 0.0461538462, 0.0, 0.023076923, 0.0, 0.015384615400000001, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0384615384, 0.030769230800000002, 0.0, 0.0, 0.0, 0.023076923, 0.030769230800000002, 0.0538461538, 0.0461538462, 0.023076923, 0.0846153846, 0.0, 0.0, 0.030769230800000002, 0.5615384616, 0.5076923076, 0.16153846160000002, 0.023076923, 0.0384615384, 0.0, 0.007692307600000001, 0.0]","[0.7573076923000001, 0.4842307692]","[0.7573076923000001, 0.4842307692, 0.0, 0.0, 0.1461538462, 0.12307692299999999, 0.030769230800000002, 0.030769230800000002, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0461538462, 0.0, 0.015384615400000001, 0.0, 0.0461538462, 0.0, 0.023076923, 0.0, 0.015384615400000001, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0384615384, 0.030769230800000002, 0.0, 0.0, 0.0, 0.023076923, 0.030769230800000002, 0.0538461538, 0.0461538462, 0.023076923, 0.0846153846, 0.0, 0.0, 0.030769230800000002, 0.5615384616, 0.5076923076, 0.16153846160000002, 0.023076923, 0.0384615384, 0.0, 0.007692307600000001, 0.0]"
11,AA332,0,0,1,0.6826923077,0.2692307692,0.0153846154,0.0076923076,0.0,0.0,0.0153846154,0.0153846154,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1461538462,0.1307692308,0.023076923,0.1461538462,0.0307692308,0.0,0.0,0.0,0.176923077,0.0307692308,0.1538461538,0.1538461538,0.1230769229999999,0.1923076924,0.1153846154,0.0692307692,0.1076923076,0.0615384616,0.0461538462,0.0307692308,0.0846153846,0.3461538462,0.0307692308,0.0,0.1230769229999999,0.0,0.0076923076,0.0769230769999999,0.0,0.0,0.0,0.0,0.0,"[0.015384615400000001, 0.007692307600000001, 0.0, 0.0, 0.015384615400000001, 0.015384615400000001, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.1461538462, 0.1307692308, 0.023076923, 0.1461538462, 0.030769230800000002, 0.0, 0.0, 0.0, 0.176923077, 0.030769230800000002, 0.1538461538, 0.1538461538, 0.12307692299999999, 0.1923076924, 0.1153846154, 0.0692307692, 0.1076923076, 0.061538461600000004, 0.0461538462, 0.030769230800000002, 0.0846153846, 0.3461538462, 0.030769230800000002, 0.0, 0.12307692299999999, 0.0, 0.007692307600000001, 0.07692307699999999, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.6826923077, 0.2692307692]","[0.6826923077, 0.2692307692, 0.015384615400000001, 0.007692307600000001, 0.0, 0.0, 0.015384615400000001, 0.015384615400000001, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.1461538462, 0.1307692308, 0.023076923, 0.1461538462, 0.030769230800000002, 0.0, 0.0, 0.0, 0.176923077, 0.030769230800000002, 0.1538461538, 0.1538461538, 0.12307692299999999, 0.1923076924, 0.1153846154, 0.0692307692, 0.1076923076, 0.061538461600000004, 0.0461538462, 0.030769230800000002, 0.0846153846, 0.3461538462, 0.030769230800000002, 0.0, 0.12307692299999999, 0.0, 0.007692307600000001, 0.07692307699999999, 0.0, 0.0, 0.0, 0.0, 0.0]"
12,AA339,0,0,1,0.3669230769,0.5246153846,0.0307692308,0.0,0.0,0.0076923076,0.0076923076,0.0153846154,0.3153846154,0.2461538462,0.0692307692,0.0,0.0,0.0,0.0,0.0846153846,0.0,0.0076923076,0.0,0.0,0.0,0.0,0.0076923076,0.0,0.0153846154,0.0,0.0,0.0384615384,0.0692307692,0.0153846154,0.0307692308,0.0076923076,0.0,0.0,0.0153846154,0.0153846154,0.023076923,0.0307692308,0.0,0.0,0.0,0.0,0.0,0.0461538462,0.0,0.0,0.0,0.0461538462,0.0153846154,0.0076923076,0.0692307692,0.0076923076,0.0,"[0.030769230800000002, 0.0, 0.0, 0.007692307600000001, 0.007692307600000001, 0.015384615400000001, 0.3153846154, 0.2461538462, 0.0692307692, 0.0, 0.0, 0.0, 0.0, 0.0846153846, 0.0, 0.007692307600000001, 0.0, 0.0, 0.0, 0.0, 0.007692307600000001, 0.0, 0.015384615400000001, 0.0, 0.0, 0.0384615384, 0.0692307692, 0.015384615400000001, 0.030769230800000002, 0.007692307600000001, 0.0, 0.0, 0.015384615400000001, 0.015384615400000001, 0.023076923, 0.030769230800000002, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0461538462, 0.0, 0.0, 0.0, 0.0461538462, 0.015384615400000001, 0.007692307600000001, 0.0692307692, 0.007692307600000001, 0.0]","[0.3669230769, 0.5246153846]","[0.3669230769, 0.5246153846, 0.030769230800000002, 0.0, 0.0, 0.007692307600000001, 0.007692307600000001, 0.015384615400000001, 0.3153846154, 0.2461538462, 0.0692307692, 0.0, 0.0, 0.0, 0.0, 0.0846153846, 0.0, 0.007692307600000001, 0.0, 0.0, 0.0, 0.0, 0.007692307600000001, 0.0, 0.015384615400000001, 0.0, 0.0, 0.0384615384, 0.0692307692, 0.015384615400000001, 0.030769230800000002, 0.007692307600000001, 0.0, 0.0, 0.015384615400000001, 0.015384615400000001, 0.023076923, 0.030769230800000002, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0461538462, 0.0, 0.0, 0.0, 0.0461538462, 0.015384615400000001, 0.007692307600000001, 0.0692307692, 0.007692307600000001, 0.0]"
13,AA368,0,0,1,0.3888461538,0.4780769231,0.0538461538,0.0076923076,0.0,0.0,0.0,0.0307692308,0.1692307692,0.2153846154,0.0076923076,0.0,0.023076923,0.0307692308,0.0307692308,0.1230769229999999,0.0,0.0076923076,0.0,0.0,0.0384615384,0.0,0.0307692308,0.0,0.0,0.0384615384,0.0153846154,0.0538461538,0.0692307692,0.0153846154,0.0307692308,0.0384615384,0.0,0.023076923,0.0,0.0,0.0153846154,0.0538461538,0.0153846154,0.0,0.0,0.023076923,0.0,0.023076923,0.0153846154,0.0384615384,0.0,0.0,0.0,0.023076923,0.0153846154,0.0153846154,0.0,"[0.0538461538, 0.007692307600000001, 0.0, 0.0, 0.0, 0.030769230800000002, 0.1692307692, 0.2153846154, 0.007692307600000001, 0.0, 0.023076923, 0.030769230800000002, 0.030769230800000002, 0.12307692299999999, 0.0, 0.007692307600000001, 0.0, 0.0, 0.0384615384, 0.0, 0.030769230800000002, 0.0, 0.0, 0.0384615384, 0.015384615400000001, 0.0538461538, 0.0692307692, 0.015384615400000001, 0.030769230800000002, 0.0384615384, 0.0, 0.023076923, 0.0, 0.0, 0.015384615400000001, 0.0538461538, 0.015384615400000001, 0.0, 0.0, 0.023076923, 0.0, 0.023076923, 0.015384615400000001, 0.0384615384, 0.0, 0.0, 0.0, 0.023076923, 0.015384615400000001, 0.015384615400000001, 0.0]","[0.3888461538, 0.4780769231]","[0.3888461538, 0.4780769231, 0.0538461538, 0.007692307600000001, 0.0, 0.0, 0.0, 0.030769230800000002, 0.1692307692, 0.2153846154, 0.007692307600000001, 0.0, 0.023076923, 0.030769230800000002, 0.030769230800000002, 0.12307692299999999, 0.0, 0.007692307600000001, 0.0, 0.0, 0.0384615384, 0.0, 0.030769230800000002, 0.0, 0.0, 0.0384615384, 0.015384615400000001, 0.0538461538, 0.0692307692, 0.015384615400000001, 0.030769230800000002, 0.0384615384, 0.0, 0.023076923, 0.0, 0.0, 0.015384615400000001, 0.0538461538, 0.015384615400000001, 0.0, 0.0, 0.023076923, 0.0, 0.023076923, 0.015384615400000001, 0.0384615384, 0.0, 0.0, 0.0, 0.023076923, 0.015384615400000001, 0.015384615400000001, 0.0]"
14,AA385,0,0,1,0.5238461538,0.5388461538,0.0692307692,0.0,0.0692307692,0.0538461538,0.0538461538,0.0461538462,0.0,0.0769230769999999,0.0692307692,0.0,0.0,0.0,0.0384615384,0.1615384616,0.0923076924,0.0,0.023076923,0.0384615384,0.0384615384,0.0615384616,0.0384615384,0.0307692308,0.0384615384,0.2076923076,0.0307692308,0.2153846154,0.0538461538,0.2076923076,0.0,0.0,0.0,0.0,0.0,0.0153846154,0.0384615384,0.0307692308,0.0,0.0,0.0,0.0,0.023076923,0.0,0.0,0.0,0.0307692308,0.0,0.0,0.0153846154,0.023076923,0.0,0.0,"[0.0692307692, 0.0, 0.0692307692, 0.0538461538, 0.0538461538, 0.0461538462, 0.0, 0.07692307699999999, 0.0692307692, 0.0, 0.0, 0.0, 0.0384615384, 0.16153846160000002, 0.0923076924, 0.0, 0.023076923, 0.0384615384, 0.0384615384, 0.061538461600000004, 0.0384615384, 0.030769230800000002, 0.0384615384, 0.2076923076, 0.030769230800000002, 0.2153846154, 0.0538461538, 0.2076923076, 0.0, 0.0, 0.0, 0.0, 0.0, 0.015384615400000001, 0.0384615384, 0.030769230800000002, 0.0, 0.0, 0.0, 0.0, 0.023076923, 0.0, 0.0, 0.0, 0.030769230800000002, 0.0, 0.0, 0.015384615400000001, 0.023076923, 0.0, 0.0]","[0.5238461538, 0.5388461538]","[0.5238461538, 0.5388461538, 0.0692307692, 0.0, 0.0692307692, 0.0538461538, 0.0538461538, 0.0461538462, 0.0, 0.07692307699999999, 0.0692307692, 0.0, 0.0, 0.0, 0.0384615384, 0.16153846160000002, 0.0923076924, 0.0, 0.023076923, 0.0384615384, 0.0384615384, 0.061538461600000004, 0.0384615384, 0.030769230800000002, 0.0384615384, 0.2076923076, 0.030769230800000002, 0.2153846154, 0.0538461538, 0.2076923076, 0.0, 0.0, 0.0, 0.0, 0.0, 0.015384615400000001, 0.0384615384, 0.030769230800000002, 0.0, 0.0, 0.0, 0.0, 0.023076923, 0.0, 0.0, 0.0, 0.030769230800000002, 0.0, 0.0, 0.015384615400000001, 0.023076923, 0.0, 0.0]"
15,AA474,0,0,1,0.5830769230999999,0.4930769231,0.023076923,0.0,0.023076923,0.0076923076,0.0692307692,0.0,0.0461538462,0.0384615384,0.1615384616,0.0,0.0,0.0384615384,0.0615384616,0.1538461538,0.023076923,0.0076923076,0.0,0.0,0.023076923,0.0076923076,0.0538461538,0.0,0.0153846154,0.1692307692,0.1153846154,0.2384615384,0.0846153846,0.0538461538,0.0461538462,0.0,0.023076923,0.0153846154,0.0,0.0,0.0307692308,0.023076923,0.0,0.0,0.0,0.0,0.0076923076,0.0692307692,0.0,0.0538461538,0.0,0.0,0.0384615384,0.0153846154,0.0,0.0,0.0,"[0.023076923, 0.0, 0.023076923, 0.007692307600000001, 0.0692307692, 0.0, 0.0461538462, 0.0384615384, 0.16153846160000002, 0.0, 0.0, 0.0384615384, 0.061538461600000004, 0.1538461538, 0.023076923, 0.007692307600000001, 0.0, 0.0, 0.023076923, 0.007692307600000001, 0.0538461538, 0.0, 0.015384615400000001, 0.1692307692, 0.1153846154, 0.2384615384, 0.0846153846, 0.0538461538, 0.0461538462, 0.0, 0.023076923, 0.015384615400000001, 0.0, 0.0, 0.030769230800000002, 0.023076923, 0.0, 0.0, 0.0, 0.0, 0.007692307600000001, 0.0692307692, 0.0, 0.0538461538, 0.0, 0.0, 0.0384615384, 0.015384615400000001, 0.0, 0.0, 0.0]","[0.5830769230999999, 0.4930769231]","[0.5830769230999999, 0.4930769231, 0.023076923, 0.0, 0.023076923, 0.007692307600000001, 0.0692307692, 0.0, 0.0461538462, 0.0384615384, 0.16153846160000002, 0.0, 0.0, 0.0384615384, 0.061538461600000004, 0.1538461538, 0.023076923, 0.007692307600000001, 0.0, 0.0, 0.023076923, 0.007692307600000001, 0.0538461538, 0.0, 0.015384615400000001, 0.1692307692, 0.1153846154, 0.2384615384, 0.0846153846, 0.0538461538, 0.0461538462, 0.0, 0.023076923, 0.015384615400000001, 0.0, 0.0, 0.030769230800000002, 0.023076923, 0.0, 0.0, 0.0, 0.0, 0.007692307600000001, 0.0692307692, 0.0, 0.0538461538, 0.0, 0.0, 0.0384615384, 0.015384615400000001, 0.0, 0.0, 0.0]"
16,AA476,0,0,1,0.6780769231,0.4046153846,0.0,0.0,0.023076923,0.0,0.0384615384,0.0,0.0,0.0384615384,0.0307692308,0.0,0.0,0.0,0.0076923076,0.1615384616,0.023076923,0.0076923076,0.0,0.0538461538,0.0307692308,0.1,0.0923076924,0.1,0.1076923076,0.1230769229999999,0.0384615384,0.023076923,0.176923077,0.1,0.2461538462,0.0461538462,0.023076923,0.0384615384,0.1230769229999999,0.0615384616,0.0307692308,0.0,0.0153846154,0.1461538462,0.0,0.0461538462,0.0,0.0076923076,0.0384615384,0.0153846154,0.0153846154,0.0,0.0,0.0,0.0,0.0076923076,0.0,"[0.0, 0.0, 0.023076923, 0.0, 0.0384615384, 0.0, 0.0, 0.0384615384, 0.030769230800000002, 0.0, 0.0, 0.0, 0.007692307600000001, 0.16153846160000002, 0.023076923, 0.007692307600000001, 0.0, 0.0538461538, 0.030769230800000002, 0.1, 0.0923076924, 0.1, 0.1076923076, 0.12307692299999999, 0.0384615384, 0.023076923, 0.176923077, 0.1, 0.2461538462, 0.0461538462, 0.023076923, 0.0384615384, 0.12307692299999999, 0.061538461600000004, 0.030769230800000002, 0.0, 0.015384615400000001, 0.1461538462, 0.0, 0.0461538462, 0.0, 0.007692307600000001, 0.0384615384, 0.015384615400000001, 0.015384615400000001, 0.0, 0.0, 0.0, 0.0, 0.007692307600000001, 0.0]","[0.6780769231, 0.4046153846]","[0.6780769231, 0.4046153846, 0.0, 0.0, 0.023076923, 0.0, 0.0384615384, 0.0, 0.0, 0.0384615384, 0.030769230800000002, 0.0, 0.0, 0.0, 0.007692307600000001, 0.16153846160000002, 0.023076923, 0.007692307600000001, 0.0, 0.0538461538, 0.030769230800000002, 0.1, 0.0923076924, 0.1, 0.1076923076, 0.12307692299999999, 0.0384615384, 0.023076923, 0.176923077, 0.1, 0.2461538462, 0.0461538462, 0.023076923, 0.0384615384, 0.12307692299999999, 0.061538461600000004, 0.030769230800000002, 0.0, 0.015384615400000001, 0.1461538462, 0.0, 0.0461538462, 0.0, 0.007692307600000001, 0.0384615384, 0.015384615400000001, 0.015384615400000001, 0.0, 0.0, 0.0, 0.0, 0.007692307600000001, 0.0]"
17,AA513,0,0,1,0.6065384615,0.3815384615,0.0384615384,0.0,0.0692307692,0.0,0.1230769229999999,0.023076923,0.0384615384,0.0461538462,0.0,0.0,0.023076923,0.0,0.0307692308,0.0692307692,0.0153846154,0.0,0.023076923,0.0384615384,0.0307692308,0.0769230769999999,0.0076923076,0.0,0.0615384616,0.0923076924,0.0692307692,0.2153846154,0.2923076924,0.1153846154,0.3461538462,0.1923076924,0.0615384616,0.0307692308,0.0461538462,0.0,0.0076923076,0.0,0.0,0.0,0.0615384616,0.2384615384,0.0,0.0,0.0076923076,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"[0.0384615384, 0.0, 0.0692307692, 0.0, 0.12307692299999999, 0.023076923, 0.0384615384, 0.0461538462, 0.0, 0.0, 0.023076923, 0.0, 0.030769230800000002, 0.0692307692, 0.015384615400000001, 0.0, 0.023076923, 0.0384615384, 0.030769230800000002, 0.07692307699999999, 0.007692307600000001, 0.0, 0.061538461600000004, 0.0923076924, 0.0692307692, 0.2153846154, 0.2923076924, 0.1153846154, 0.3461538462, 0.1923076924, 0.061538461600000004, 0.030769230800000002, 0.0461538462, 0.0, 0.007692307600000001, 0.0, 0.0, 0.0, 0.061538461600000004, 0.2384615384, 0.0, 0.0, 0.007692307600000001, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.6065384615, 0.38153846150000004]","[0.6065384615, 0.38153846150000004, 0.0384615384, 0.0, 0.0692307692, 0.0, 0.12307692299999999, 0.023076923, 0.0384615384, 0.0461538462, 0.0, 0.0, 0.023076923, 0.0, 0.030769230800000002, 0.0692307692, 0.015384615400000001, 0.0, 0.023076923, 0.0384615384, 0.030769230800000002, 0.07692307699999999, 0.007692307600000001, 0.0, 0.061538461600000004, 0.0923076924, 0.0692307692, 0.2153846154, 0.2923076924, 0.1153846154, 0.3461538462, 0.1923076924, 0.061538461600000004, 0.030769230800000002, 0.0461538462, 0.0, 0.007692307600000001, 0.0, 0.0, 0.0, 0.061538461600000004, 0.2384615384, 0.0, 0.0, 0.007692307600000001, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
18,AA618,0,0,1,0.5803846154000001,0.4930769231,0.0,0.0,0.0076923076,0.023076923,0.0,0.0,0.023076923,0.0538461538,0.0,0.0,0.0,0.0384615384,0.0,0.1923076924,0.1692307692,0.0153846154,0.0846153846,0.0153846154,0.0461538462,0.0384615384,0.0,0.0,0.0,0.0,0.1076923076,0.0307692308,0.0153846154,0.0,0.0,0.0384615384,0.0153846154,0.0384615384,0.0,0.0,0.0,0.0692307692,0.0538461538,0.0,0.0,0.0,0.0384615384,0.1076923076,0.0,0.2076923076,0.0538461538,0.0692307692,0.0692307692,0.3,0.1461538462,0.0384615384,0.0153846154,"[0.0, 0.0, 0.007692307600000001, 0.023076923, 0.0, 0.0, 0.023076923, 0.0538461538, 0.0, 0.0, 0.0, 0.0384615384, 0.0, 0.1923076924, 0.1692307692, 0.015384615400000001, 0.0846153846, 0.015384615400000001, 0.0461538462, 0.0384615384, 0.0, 0.0, 0.0, 0.0, 0.1076923076, 0.030769230800000002, 0.015384615400000001, 0.0, 0.0, 0.0384615384, 0.015384615400000001, 0.0384615384, 0.0, 0.0, 0.0, 0.0692307692, 0.0538461538, 0.0, 0.0, 0.0, 0.0384615384, 0.1076923076, 0.0, 0.2076923076, 0.0538461538, 0.0692307692, 0.0692307692, 0.3, 0.1461538462, 0.0384615384, 0.015384615400000001]","[0.5803846154000001, 0.4930769231]","[0.5803846154000001, 0.4930769231, 0.0, 0.0, 0.007692307600000001, 0.023076923, 0.0, 0.0, 0.023076923, 0.0538461538, 0.0, 0.0, 0.0, 0.0384615384, 0.0, 0.1923076924, 0.1692307692, 0.015384615400000001, 0.0846153846, 0.015384615400000001, 0.0461538462, 0.0384615384, 0.0, 0.0, 0.0, 0.0, 0.1076923076, 0.030769230800000002, 0.015384615400000001, 0.0, 0.0, 0.0384615384, 0.015384615400000001, 0.0384615384, 0.0, 0.0, 0.0, 0.0692307692, 0.0538461538, 0.0, 0.0, 0.0, 0.0384615384, 0.1076923076, 0.0, 0.2076923076, 0.0538461538, 0.0692307692, 0.0692307692, 0.3, 0.1461538462, 0.0384615384, 0.015384615400000001]"
19,AA632,0,0,1,0.5826923077,0.4996153846,0.0,0.0,0.0076923076,0.0,0.0,0.0,0.0,0.0538461538,0.1615384616,0.0,0.0769230769999999,0.0692307692,0.0384615384,0.1923076924,0.0461538462,0.0538461538,0.0,0.0,0.023076923,0.0461538462,0.0538461538,0.0,0.0692307692,0.0538461538,0.0307692308,0.0461538462,0.1384615384,0.0538461538,0.0615384616,0.0769230769999999,0.0,0.0384615384,0.0076923076,0.0153846154,0.0,0.0307692308,0.0692307692,0.0,0.0,0.1,0.0,0.0,0.0,0.0769230769999999,0.0,0.0307692308,0.0384615384,0.0153846154,0.0307692308,0.023076923,0.0,"[0.0, 0.0, 0.007692307600000001, 0.0, 0.0, 0.0, 0.0, 0.0538461538, 0.16153846160000002, 0.0, 0.07692307699999999, 0.0692307692, 0.0384615384, 0.1923076924, 0.0461538462, 0.0538461538, 0.0, 0.0, 0.023076923, 0.0461538462, 0.0538461538, 0.0, 0.0692307692, 0.0538461538, 0.030769230800000002, 0.0461538462, 0.1384615384, 0.0538461538, 0.061538461600000004, 0.07692307699999999, 0.0, 0.0384615384, 0.007692307600000001, 0.015384615400000001, 0.0, 0.030769230800000002, 0.0692307692, 0.0, 0.0, 0.1, 0.0, 0.0, 0.0, 0.07692307699999999, 0.0, 0.030769230800000002, 0.0384615384, 0.015384615400000001, 0.030769230800000002, 0.023076923, 0.0]","[0.5826923077, 0.49961538460000005]","[0.5826923077, 0.49961538460000005, 0.0, 0.0, 0.007692307600000001, 0.0, 0.0, 0.0, 0.0, 0.0538461538, 0.16153846160000002, 0.0, 0.07692307699999999, 0.0692307692, 0.0384615384, 0.1923076924, 0.0461538462, 0.0538461538, 0.0, 0.0, 0.023076923, 0.0461538462, 0.0538461538, 0.0, 0.0692307692, 0.0538461538, 0.030769230800000002, 0.0461538462, 0.1384615384, 0.0538461538, 0.061538461600000004, 0.07692307699999999, 0.0, 0.0384615384, 0.007692307600000001, 0.015384615400000001, 0.0, 0.030769230800000002, 0.0692307692, 0.0, 0.0, 0.1, 0.0, 0.0, 0.0, 0.07692307699999999, 0.0, 0.030769230800000002, 0.0384615384, 0.015384615400000001, 0.030769230800000002, 0.023076923, 0.0]"
20,AA649,0,0,1,0.52,0.4507692308,0.0,0.0,0.0,0.0,0.0,0.023076923,0.0615384616,0.0538461538,0.0307692308,0.0,0.0,0.0,0.0,0.1153846154,0.0,0.0,0.023076923,0.0153846154,0.1692307692,0.0769230769999999,0.1461538462,0.023076923,0.1153846154,0.0692307692,0.0,0.0384615384,0.0,0.0,0.0307692308,0.0,0.0384615384,0.1307692308,0.0769230769999999,0.0923076924,0.0384615384,0.0,0.1,0.0,0.0,0.0,0.0,0.0846153846,0.1384615384,0.0153846154,0.0,0.0307692308,0.0,0.0,0.0,0.0,0.0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.023076923, 0.061538461600000004, 0.0538461538, 0.030769230800000002, 0.0, 0.0, 0.0, 0.0, 0.1153846154, 0.0, 0.0, 0.023076923, 0.015384615400000001, 0.1692307692, 0.07692307699999999, 0.1461538462, 0.023076923, 0.1153846154, 0.0692307692, 0.0, 0.0384615384, 0.0, 0.0, 0.030769230800000002, 0.0, 0.0384615384, 0.1307692308, 0.07692307699999999, 0.0923076924, 0.0384615384, 0.0, 0.1, 0.0, 0.0, 0.0, 0.0, 0.0846153846, 0.1384615384, 0.015384615400000001, 0.0, 0.030769230800000002, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.52, 0.45076923080000003]","[0.52, 0.45076923080000003, 0.0, 0.0, 0.0, 0.0, 0.0, 0.023076923, 0.061538461600000004, 0.0538461538, 0.030769230800000002, 0.0, 0.0, 0.0, 0.0, 0.1153846154, 0.0, 0.0, 0.023076923, 0.015384615400000001, 0.1692307692, 0.07692307699999999, 0.1461538462, 0.023076923, 0.1153846154, 0.0692307692, 0.0, 0.0384615384, 0.0, 0.0, 0.030769230800000002, 0.0, 0.0384615384, 0.1307692308, 0.07692307699999999, 0.0923076924, 0.0384615384, 0.0, 0.1, 0.0, 0.0, 0.0, 0.0, 0.0846153846, 0.1384615384, 0.015384615400000001, 0.0, 0.030769230800000002, 0.0, 0.0, 0.0, 0.0, 0.0]"
21,AA725,0,0,1,0.6815384615,0.5253846153999999,0.0538461538,0.0,0.0461538462,0.0,0.0307692308,0.023076923,0.0384615384,0.0153846154,0.0923076924,0.0,0.0769230769999999,0.023076923,0.0384615384,0.0307692308,0.0,0.0,0.0,0.0538461538,0.0,0.1384615384,0.0538461538,0.0692307692,0.0692307692,0.0538461538,0.1,0.1615384616,0.023076923,0.1615384616,0.0923076924,0.0461538462,0.0461538462,0.0153846154,0.423076923,0.0,0.0461538462,0.0307692308,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0076923076,0.0307692308,0.0,0.0,0.0,0.0,0.0,"[0.0538461538, 0.0, 0.0461538462, 0.0, 0.030769230800000002, 0.023076923, 0.0384615384, 0.015384615400000001, 0.0923076924, 0.0, 0.07692307699999999, 0.023076923, 0.0384615384, 0.030769230800000002, 0.0, 0.0, 0.0, 0.0538461538, 0.0, 0.1384615384, 0.0538461538, 0.0692307692, 0.0692307692, 0.0538461538, 0.1, 0.16153846160000002, 0.023076923, 0.16153846160000002, 0.0923076924, 0.0461538462, 0.0461538462, 0.015384615400000001, 0.423076923, 0.0, 0.0461538462, 0.030769230800000002, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.007692307600000001, 0.030769230800000002, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.6815384615, 0.5253846153999999]","[0.6815384615, 0.5253846153999999, 0.0538461538, 0.0, 0.0461538462, 0.0, 0.030769230800000002, 0.023076923, 0.0384615384, 0.015384615400000001, 0.0923076924, 0.0, 0.07692307699999999, 0.023076923, 0.0384615384, 0.030769230800000002, 0.0, 0.0, 0.0, 0.0538461538, 0.0, 0.1384615384, 0.0538461538, 0.0692307692, 0.0692307692, 0.0538461538, 0.1, 0.16153846160000002, 0.023076923, 0.16153846160000002, 0.0923076924, 0.0461538462, 0.0461538462, 0.015384615400000001, 0.423076923, 0.0, 0.0461538462, 0.030769230800000002, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.007692307600000001, 0.030769230800000002, 0.0, 0.0, 0.0, 0.0, 0.0]"
