stimulus,keller,Intensity,Pleasantness,Acid,Ammonia,Bakery,Burnt,Chemical,Cold,Decayed,Fish,Flower,Fruit,Garlic,Grass,Musky,Sour,Spices,Sweaty,Sweet,Warm,Wood,ratings,intensity_pleasantness,ratings_intensity_pleasantness
A31268,1,0.266060606060606,0.3745454545454545,0.0434482758620689,0.0744827586206896,0.0086206896551724,0.0155172413793103,0.0641379310344827,0.0117241379310344,0.0441379310344827,0.0034482758620689,0.0546666666666666,0.0153333333333333,0.0139999999999999,0.0037931034482758,0.0146666666666666,0.09625,0.0179310344827586,0.1229032258064516,0.0233333333333333,0.0255172413793103,0.003103448275862,"[0.0434482758620689, 0.0744827586206896, 0.0086206896551724, 0.0155172413793103, 0.0641379310344827, 0.0117241379310344, 0.0441379310344827, 0.0034482758620689, 0.0546666666666666, 0.0153333333333333, 0.0139999999999999, 0.0037931034482758, 0.0146666666666666, 0.09625, 0.0179310344827586, 0.1229032258064516, 0.0233333333333333, 0.0255172413793103, 0.003103448275862]","[0.266060606060606, 0.3745454545454545]","[0.266060606060606, 0.3745454545454545, 0.0434482758620689, 0.0744827586206896, 0.0086206896551724, 0.0155172413793103, 0.0641379310344827, 0.0117241379310344, 0.0441379310344827, 0.0034482758620689, 0.0546666666666666, 0.0153333333333333, 0.0139999999999999, 0.0037931034482758, 0.0146666666666666, 0.09625, 0.0179310344827586, 0.1229032258064516, 0.0233333333333333, 0.0255172413793103, 0.003103448275862]"
B31268,1,0.2692592592592592,0.407037037037037,0.0372727272727272,0.0454545454545454,0.0,0.0572727272727272,0.12,0.0554545454545454,0.0272727272727272,0.0413636363636363,0.0017391304347826,0.0031818181818181,0.0218181818181818,0.0304347826086956,0.0577272727272727,0.0627272727272727,0.0459090909090909,0.1027272727272727,0.0360869565217391,0.0554545454545454,0.0483333333333333,"[0.0372727272727272, 0.0454545454545454, 0.0, 0.0572727272727272, 0.12, 0.0554545454545454, 0.0272727272727272, 0.0413636363636363, 0.0017391304347826, 0.0031818181818181, 0.0218181818181818, 0.0304347826086956, 0.0577272727272727, 0.0627272727272727, 0.0459090909090909, 0.1027272727272727, 0.0360869565217391, 0.0554545454545454, 0.0483333333333333]","[0.2692592592592592, 0.407037037037037]","[0.2692592592592592, 0.407037037037037, 0.0372727272727272, 0.0454545454545454, 0.0, 0.0572727272727272, 0.12, 0.0554545454545454, 0.0272727272727272, 0.0413636363636363, 0.0017391304347826, 0.0031818181818181, 0.0218181818181818, 0.0304347826086956, 0.0577272727272727, 0.0627272727272727, 0.0459090909090909, 0.1027272727272727, 0.0360869565217391, 0.0554545454545454, 0.0483333333333333]"
A31272,1,0.3163414634146341,0.6109756097560975,0.0424324324324324,0.0119444444444444,0.0351351351351351,0.0011111111111111,0.1621621621621621,0.0386111111111111,0.0038888888888888,0.0022222222222222,0.0789473684210526,0.0502777777777777,0.0013888888888888,0.0145945945945945,0.0022222222222222,0.0348648648648648,0.0305405405405405,0.0194444444444444,0.1594736842105263,0.0235135135135135,0.0027777777777777,"[0.0424324324324324, 0.0119444444444444, 0.0351351351351351, 0.0011111111111111, 0.1621621621621621, 0.0386111111111111, 0.0038888888888888, 0.0022222222222222, 0.0789473684210526, 0.0502777777777777, 0.0013888888888888, 0.0145945945945945, 0.0022222222222222, 0.0348648648648648, 0.0305405405405405, 0.0194444444444444, 0.1594736842105263, 0.0235135135135135, 0.0027777777777777]","[0.3163414634146341, 0.6109756097560975]","[0.3163414634146341, 0.6109756097560975, 0.0424324324324324, 0.0119444444444444, 0.0351351351351351, 0.0011111111111111, 0.1621621621621621, 0.0386111111111111, 0.0038888888888888, 0.0022222222222222, 0.0789473684210526, 0.0502777777777777, 0.0013888888888888, 0.0145945945945945, 0.0022222222222222, 0.0348648648648648, 0.0305405405405405, 0.0194444444444444, 0.1594736842105263, 0.0235135135135135, 0.0027777777777777]"
B31272,1,0.765,0.5564814814814815,0.1218518518518518,0.0511111111111111,0.0037037037037037,0.0101851851851851,0.2731481481481481,0.0687037037037037,0.0046296296296296,0.0001851851851851,0.0501851851851851,0.0362962962962963,0.0025925925925925,0.0064814814814814,0.0211111111111111,0.0235185185185185,0.0146296296296296,0.0057407407407407,0.1298148148148148,0.025,0.0033333333333333,"[0.1218518518518518, 0.0511111111111111, 0.0037037037037037, 0.0101851851851851, 0.2731481481481481, 0.0687037037037037, 0.0046296296296296, 0.0001851851851851, 0.0501851851851851, 0.0362962962962963, 0.0025925925925925, 0.0064814814814814, 0.0211111111111111, 0.0235185185185185, 0.0146296296296296, 0.0057407407407407, 0.1298148148148148, 0.025, 0.0033333333333333]","[0.765, 0.5564814814814815]","[0.765, 0.5564814814814815, 0.1218518518518518, 0.0511111111111111, 0.0037037037037037, 0.0101851851851851, 0.2731481481481481, 0.0687037037037037, 0.0046296296296296, 0.0001851851851851, 0.0501851851851851, 0.0362962962962963, 0.0025925925925925, 0.0064814814814814, 0.0211111111111111, 0.0235185185185185, 0.0146296296296296, 0.0057407407407407, 0.1298148148148148, 0.025, 0.0033333333333333]"
A31276,1,0.4589999999999999,0.65225,0.0391666666666666,0.0180555555555555,0.0722222222222222,0.0155555555555555,0.1032432432432432,0.0563157894736842,0.021081081081081,0.0,0.1027027027027027,0.1866666666666666,0.0075,0.0213888888888888,0.0122222222222222,0.0169444444444444,0.0172972972972972,0.0,0.3347368421052631,0.0305405405405405,0.0008333333333333,"[0.0391666666666666, 0.0180555555555555, 0.0722222222222222, 0.0155555555555555, 0.1032432432432432, 0.0563157894736842, 0.021081081081081, 0.0, 0.1027027027027027, 0.1866666666666666, 0.0075, 0.0213888888888888, 0.0122222222222222, 0.0169444444444444, 0.0172972972972972, 0.0, 0.3347368421052631, 0.0305405405405405, 0.0008333333333333]","[0.4589999999999999, 0.65225]","[0.4589999999999999, 0.65225, 0.0391666666666666, 0.0180555555555555, 0.0722222222222222, 0.0155555555555555, 0.1032432432432432, 0.0563157894736842, 0.021081081081081, 0.0, 0.1027027027027027, 0.1866666666666666, 0.0075, 0.0213888888888888, 0.0122222222222222, 0.0169444444444444, 0.0172972972972972, 0.0, 0.3347368421052631, 0.0305405405405405, 0.0008333333333333]"
B31276,1,0.583404255319149,0.5927659574468085,0.0225531914893617,0.0082978723404255,0.0504255319148936,0.0253191489361702,0.1076595744680851,0.0436170212765957,0.0036170212765957,0.0036170212765957,0.0768085106382978,0.224468085106383,0.0002127659574468,0.0163829787234042,0.046595744680851,0.0302127659574468,0.0195744680851063,0.0004255319148936,0.3206382978723404,0.046595744680851,0.0025531914893617,"[0.0225531914893617, 0.0082978723404255, 0.0504255319148936, 0.0253191489361702, 0.1076595744680851, 0.0436170212765957, 0.0036170212765957, 0.0036170212765957, 0.0768085106382978, 0.224468085106383, 0.0002127659574468, 0.0163829787234042, 0.046595744680851, 0.0302127659574468, 0.0195744680851063, 0.0004255319148936, 0.3206382978723404, 0.046595744680851, 0.0025531914893617]","[0.583404255319149, 0.5927659574468085]","[0.583404255319149, 0.5927659574468085, 0.0225531914893617, 0.0082978723404255, 0.0504255319148936, 0.0253191489361702, 0.1076595744680851, 0.0436170212765957, 0.0036170212765957, 0.0036170212765957, 0.0768085106382978, 0.224468085106383, 0.0002127659574468, 0.0163829787234042, 0.046595744680851, 0.0302127659574468, 0.0195744680851063, 0.0004255319148936, 0.3206382978723404, 0.046595744680851, 0.0025531914893617]"
A31283,1,0.206875,0.4275,0.0728571428571428,0.0325,0.0115384615384615,0.0383333333333333,0.09,0.1571428571428571,0.0453846153846153,0.0,0.0025,0.0141666666666666,0.0433333333333333,0.0,0.0583333333333333,0.0558333333333333,0.08,0.0208333333333333,0.0985714285714285,0.0591666666666666,0.0233333333333333,"[0.0728571428571428, 0.0325, 0.0115384615384615, 0.0383333333333333, 0.09, 0.1571428571428571, 0.0453846153846153, 0.0, 0.0025, 0.0141666666666666, 0.0433333333333333, 0.0, 0.0583333333333333, 0.0558333333333333, 0.08, 0.0208333333333333, 0.0985714285714285, 0.0591666666666666, 0.0233333333333333]","[0.206875, 0.4275]","[0.206875, 0.4275, 0.0728571428571428, 0.0325, 0.0115384615384615, 0.0383333333333333, 0.09, 0.1571428571428571, 0.0453846153846153, 0.0, 0.0025, 0.0141666666666666, 0.0433333333333333, 0.0, 0.0583333333333333, 0.0558333333333333, 0.08, 0.0208333333333333, 0.0985714285714285, 0.0591666666666666, 0.0233333333333333]"
B31283,1,0.3908888888888889,0.506,0.0713636363636363,0.0279545454545454,0.0227272727272727,0.0534090909090909,0.1736363636363636,0.0322727272727272,0.0186363636363636,0.0218181818181818,0.0422222222222222,0.0497727272727272,0.0156818181818181,0.0048888888888888,0.0795454545454545,0.084090909090909,0.035,0.0384090909090909,0.0847727272727272,0.0745454545454545,0.0168181818181818,"[0.0713636363636363, 0.0279545454545454, 0.0227272727272727, 0.0534090909090909, 0.1736363636363636, 0.0322727272727272, 0.0186363636363636, 0.0218181818181818, 0.0422222222222222, 0.0497727272727272, 0.0156818181818181, 0.0048888888888888, 0.0795454545454545, 0.084090909090909, 0.035, 0.0384090909090909, 0.0847727272727272, 0.0745454545454545, 0.0168181818181818]","[0.3908888888888889, 0.506]","[0.3908888888888889, 0.506, 0.0713636363636363, 0.0279545454545454, 0.0227272727272727, 0.0534090909090909, 0.1736363636363636, 0.0322727272727272, 0.0186363636363636, 0.0218181818181818, 0.0422222222222222, 0.0497727272727272, 0.0156818181818181, 0.0048888888888888, 0.0795454545454545, 0.084090909090909, 0.035, 0.0384090909090909, 0.0847727272727272, 0.0745454545454545, 0.0168181818181818]"
A31404,1,0.1694736842105263,0.5136842105263159,0.0675,0.0058333333333333,0.005,0.0392857142857142,0.0361538461538461,0.1007692307692307,0.02,0.0108333333333333,0.0623076923076923,0.0233333333333333,0.0016666666666666,0.0238461538461538,0.1142857142857142,0.0775,0.0154545454545454,0.0,0.094,0.0264285714285714,0.0592857142857142,"[0.0675, 0.0058333333333333, 0.005, 0.0392857142857142, 0.0361538461538461, 0.1007692307692307, 0.02, 0.0108333333333333, 0.0623076923076923, 0.0233333333333333, 0.0016666666666666, 0.0238461538461538, 0.1142857142857142, 0.0775, 0.0154545454545454, 0.0, 0.094, 0.0264285714285714, 0.0592857142857142]","[0.1694736842105263, 0.5136842105263159]","[0.1694736842105263, 0.5136842105263159, 0.0675, 0.0058333333333333, 0.005, 0.0392857142857142, 0.0361538461538461, 0.1007692307692307, 0.02, 0.0108333333333333, 0.0623076923076923, 0.0233333333333333, 0.0016666666666666, 0.0238461538461538, 0.1142857142857142, 0.0775, 0.0154545454545454, 0.0, 0.094, 0.0264285714285714, 0.0592857142857142]"
B31404,1,0.4033333333333334,0.5190476190476191,0.0426315789473684,0.0225641025641025,0.0134210526315789,0.0260526315789473,0.176,0.0207692307692307,0.0012820512820512,0.0073684210526315,0.0363157894736842,0.0174358974358974,0.0292105263157894,0.0286842105263157,0.0713157894736842,0.0278947368421052,0.0926315789473684,0.0042105263157894,0.0694871794871794,0.061,0.0594871794871794,"[0.0426315789473684, 0.0225641025641025, 0.0134210526315789, 0.0260526315789473, 0.176, 0.0207692307692307, 0.0012820512820512, 0.0073684210526315, 0.0363157894736842, 0.0174358974358974, 0.0292105263157894, 0.0286842105263157, 0.0713157894736842, 0.0278947368421052, 0.0926315789473684, 0.0042105263157894, 0.0694871794871794, 0.061, 0.0594871794871794]","[0.4033333333333334, 0.5190476190476191]","[0.4033333333333334, 0.5190476190476191, 0.0426315789473684, 0.0225641025641025, 0.0134210526315789, 0.0260526315789473, 0.176, 0.0207692307692307, 0.0012820512820512, 0.0073684210526315, 0.0363157894736842, 0.0174358974358974, 0.0292105263157894, 0.0286842105263157, 0.0713157894736842, 0.0278947368421052, 0.0926315789473684, 0.0042105263157894, 0.0694871794871794, 0.061, 0.0594871794871794]"
A32594,1,0.7171698113207547,0.4794339622641509,0.0690196078431372,0.0072,0.0368,0.0507843137254901,0.035,0.035,0.0172,0.0002,0.0629411764705882,0.0186,0.079,0.1278431372549019,0.0487999999999999,0.0554,0.1132,0.0069999999999999,0.0634,0.0849019607843137,0.0732,"[0.0690196078431372, 0.0072, 0.0368, 0.0507843137254901, 0.035, 0.035, 0.0172, 0.0002, 0.0629411764705882, 0.0186, 0.079, 0.1278431372549019, 0.0487999999999999, 0.0554, 0.1132, 0.0069999999999999, 0.0634, 0.0849019607843137, 0.0732]","[0.7171698113207547, 0.4794339622641509]","[0.7171698113207547, 0.4794339622641509, 0.0690196078431372, 0.0072, 0.0368, 0.0507843137254901, 0.035, 0.035, 0.0172, 0.0002, 0.0629411764705882, 0.0186, 0.079, 0.1278431372549019, 0.0487999999999999, 0.0554, 0.1132, 0.0069999999999999, 0.0634, 0.0849019607843137, 0.0732]"
B32594,1,0.8059999999999999,0.312,0.0525454545454545,0.0087272727272727,0.0252727272727272,0.0819999999999999,0.1005454545454545,0.0189090909090909,0.0258181818181818,0.0125454545454545,0.0274545454545454,0.0018181818181818,0.0365454545454545,0.0769090909090909,0.0367272727272727,0.0318181818181818,0.1005454545454545,0.0238181818181818,0.0447272727272727,0.0552727272727272,0.0756363636363636,"[0.0525454545454545, 0.0087272727272727, 0.0252727272727272, 0.0819999999999999, 0.1005454545454545, 0.0189090909090909, 0.0258181818181818, 0.0125454545454545, 0.0274545454545454, 0.0018181818181818, 0.0365454545454545, 0.0769090909090909, 0.0367272727272727, 0.0318181818181818, 0.1005454545454545, 0.0238181818181818, 0.0447272727272727, 0.0552727272727272, 0.0756363636363636]","[0.8059999999999999, 0.312]","[0.8059999999999999, 0.312, 0.0525454545454545, 0.0087272727272727, 0.0252727272727272, 0.0819999999999999, 0.1005454545454545, 0.0189090909090909, 0.0258181818181818, 0.0125454545454545, 0.0274545454545454, 0.0018181818181818, 0.0365454545454545, 0.0769090909090909, 0.0367272727272727, 0.0318181818181818, 0.1005454545454545, 0.0238181818181818, 0.0447272727272727, 0.0552727272727272, 0.0756363636363636]"
A33032,1,0.2978947368421052,0.4747368421052631,0.00875,0.003125,0.0558823529411764,0.0147058823529411,0.030625,0.035,0.0017647058823529,0.016875,0.0175,0.0,0.0075,0.011875,0.14125,0.1525,0.0225,0.02125,0.1005555555555555,0.0411764705882352,0.0175,"[0.00875, 0.003125, 0.0558823529411764, 0.0147058823529411, 0.030625, 0.035, 0.0017647058823529, 0.016875, 0.0175, 0.0, 0.0075, 0.011875, 0.14125, 0.1525, 0.0225, 0.02125, 0.1005555555555555, 0.0411764705882352, 0.0175]","[0.2978947368421052, 0.4747368421052631]","[0.2978947368421052, 0.4747368421052631, 0.00875, 0.003125, 0.0558823529411764, 0.0147058823529411, 0.030625, 0.035, 0.0017647058823529, 0.016875, 0.0175, 0.0, 0.0075, 0.011875, 0.14125, 0.1525, 0.0225, 0.02125, 0.1005555555555555, 0.0411764705882352, 0.0175]"
B33032,1,0.5268181818181819,0.3711363636363636,0.0816666666666666,0.0702380952380952,0.0321428571428571,0.0695121951219512,0.1832558139534884,0.0288095238095238,0.0333333333333333,0.003170731707317,0.02,0.0004761904761904,0.0185365853658536,0.0163414634146341,0.1061904761904761,0.0529268292682926,0.0357142857142857,0.0163414634146341,0.0083333333333333,0.0442857142857142,0.0780487804878048,"[0.0816666666666666, 0.0702380952380952, 0.0321428571428571, 0.0695121951219512, 0.1832558139534884, 0.0288095238095238, 0.0333333333333333, 0.003170731707317, 0.02, 0.0004761904761904, 0.0185365853658536, 0.0163414634146341, 0.1061904761904761, 0.0529268292682926, 0.0357142857142857, 0.0163414634146341, 0.0083333333333333, 0.0442857142857142, 0.0780487804878048]","[0.5268181818181819, 0.3711363636363636]","[0.5268181818181819, 0.3711363636363636, 0.0816666666666666, 0.0702380952380952, 0.0321428571428571, 0.0695121951219512, 0.1832558139534884, 0.0288095238095238, 0.0333333333333333, 0.003170731707317, 0.02, 0.0004761904761904, 0.0185365853658536, 0.0163414634146341, 0.1061904761904761, 0.0529268292682926, 0.0357142857142857, 0.0163414634146341, 0.0083333333333333, 0.0442857142857142, 0.0780487804878048]"
A36822,1,0.4025714285714286,0.4291428571428571,0.0243333333333333,0.0336666666666666,0.0506666666666666,0.0377419354838709,0.060625,0.0063333333333333,0.036774193548387,0.0003333333333333,0.0069999999999999,0.002,0.0293333333333333,0.0683333333333333,0.2125806451612903,0.0616666666666666,0.0963333333333333,0.0456666666666666,0.0546666666666666,0.0406666666666666,0.0443333333333333,"[0.0243333333333333, 0.0336666666666666, 0.0506666666666666, 0.0377419354838709, 0.060625, 0.0063333333333333, 0.036774193548387, 0.0003333333333333, 0.0069999999999999, 0.002, 0.0293333333333333, 0.0683333333333333, 0.2125806451612903, 0.0616666666666666, 0.0963333333333333, 0.0456666666666666, 0.0546666666666666, 0.0406666666666666, 0.0443333333333333]","[0.4025714285714286, 0.4291428571428571]","[0.4025714285714286, 0.4291428571428571, 0.0243333333333333, 0.0336666666666666, 0.0506666666666666, 0.0377419354838709, 0.060625, 0.0063333333333333, 0.036774193548387, 0.0003333333333333, 0.0069999999999999, 0.002, 0.0293333333333333, 0.0683333333333333, 0.2125806451612903, 0.0616666666666666, 0.0963333333333333, 0.0456666666666666, 0.0546666666666666, 0.0406666666666666, 0.0443333333333333]"
B36822,1,0.6824074074074075,0.5557407407407408,0.0344444444444444,0.0205555555555555,0.0857407407407407,0.0837037037037037,0.0731481481481481,0.019074074074074,0.0261111111111111,0.0057407407407407,0.0072222222222222,0.0125925925925925,0.029074074074074,0.0079629629629629,0.0827777777777777,0.0175925925925925,0.0601851851851851,0.0314814814814814,0.092037037037037,0.0729629629629629,0.039074074074074,"[0.0344444444444444, 0.0205555555555555, 0.0857407407407407, 0.0837037037037037, 0.0731481481481481, 0.019074074074074, 0.0261111111111111, 0.0057407407407407, 0.0072222222222222, 0.0125925925925925, 0.029074074074074, 0.0079629629629629, 0.0827777777777777, 0.0175925925925925, 0.0601851851851851, 0.0314814814814814, 0.092037037037037, 0.0729629629629629, 0.039074074074074]","[0.6824074074074075, 0.5557407407407408]","[0.6824074074074075, 0.5557407407407408, 0.0344444444444444, 0.0205555555555555, 0.0857407407407407, 0.0837037037037037, 0.0731481481481481, 0.019074074074074, 0.0261111111111111, 0.0057407407407407, 0.0072222222222222, 0.0125925925925925, 0.029074074074074, 0.0079629629629629, 0.0827777777777777, 0.0175925925925925, 0.0601851851851851, 0.0314814814814814, 0.092037037037037, 0.0729629629629629, 0.039074074074074]"
A60998,1,0.1573076923076923,0.5434615384615384,0.03,0.0463157894736842,0.0305555555555555,0.0305263157894736,0.0409999999999999,0.0885,0.0468421052631578,0.0005555555555555,0.1144999999999999,0.0268421052631578,0.0194736842105263,0.0472222222222222,0.1068421052631578,0.0410526315789473,0.04,0.0484999999999999,0.1257142857142857,0.049047619047619,0.0844444444444444,"[0.03, 0.0463157894736842, 0.0305555555555555, 0.0305263157894736, 0.0409999999999999, 0.0885, 0.0468421052631578, 0.0005555555555555, 0.1144999999999999, 0.0268421052631578, 0.0194736842105263, 0.0472222222222222, 0.1068421052631578, 0.0410526315789473, 0.04, 0.0484999999999999, 0.1257142857142857, 0.049047619047619, 0.0844444444444444]","[0.1573076923076923, 0.5434615384615384]","[0.1573076923076923, 0.5434615384615384, 0.03, 0.0463157894736842, 0.0305555555555555, 0.0305263157894736, 0.0409999999999999, 0.0885, 0.0468421052631578, 0.0005555555555555, 0.1144999999999999, 0.0268421052631578, 0.0194736842105263, 0.0472222222222222, 0.1068421052631578, 0.0410526315789473, 0.04, 0.0484999999999999, 0.1257142857142857, 0.049047619047619, 0.0844444444444444]"
B60998,1,0.5202,0.4552,0.033469387755102,0.0253061224489795,0.016938775510204,0.04,0.1163265306122449,0.0212244897959183,0.0555102040816326,0.0112244897959183,0.0796,0.0212244897959183,0.0177551020408163,0.0312244897959183,0.0632653061224489,0.0730612244897959,0.0204081632653061,0.0361224489795918,0.0951999999999999,0.0613999999999999,0.0463265306122449,"[0.033469387755102, 0.0253061224489795, 0.016938775510204, 0.04, 0.1163265306122449, 0.0212244897959183, 0.0555102040816326, 0.0112244897959183, 0.0796, 0.0212244897959183, 0.0177551020408163, 0.0312244897959183, 0.0632653061224489, 0.0730612244897959, 0.0204081632653061, 0.0361224489795918, 0.0951999999999999, 0.0613999999999999, 0.0463265306122449]","[0.5202, 0.4552]","[0.5202, 0.4552, 0.033469387755102, 0.0253061224489795, 0.016938775510204, 0.04, 0.1163265306122449, 0.0212244897959183, 0.0555102040816326, 0.0112244897959183, 0.0796, 0.0212244897959183, 0.0177551020408163, 0.0312244897959183, 0.0632653061224489, 0.0730612244897959, 0.0204081632653061, 0.0361224489795918, 0.0951999999999999, 0.0613999999999999, 0.0463265306122449]"
A60999,1,0.3738461538461539,0.4703846153846154,0.0381818181818181,0.0417391304347826,0.0381818181818181,0.055,0.0434782608695652,0.05,0.0036363636363636,0.024090909090909,0.0186363636363636,0.0,0.0395454545454545,0.0377272727272727,0.0458333333333333,0.0979166666666666,0.1077272727272727,0.0434782608695652,0.0663636363636363,0.0495454545454545,0.0630434782608695,"[0.0381818181818181, 0.0417391304347826, 0.0381818181818181, 0.055, 0.0434782608695652, 0.05, 0.0036363636363636, 0.024090909090909, 0.0186363636363636, 0.0, 0.0395454545454545, 0.0377272727272727, 0.0458333333333333, 0.0979166666666666, 0.1077272727272727, 0.0434782608695652, 0.0663636363636363, 0.0495454545454545, 0.0630434782608695]","[0.3738461538461539, 0.4703846153846154]","[0.3738461538461539, 0.4703846153846154, 0.0381818181818181, 0.0417391304347826, 0.0381818181818181, 0.055, 0.0434782608695652, 0.05, 0.0036363636363636, 0.024090909090909, 0.0186363636363636, 0.0, 0.0395454545454545, 0.0377272727272727, 0.0458333333333333, 0.0979166666666666, 0.1077272727272727, 0.0434782608695652, 0.0663636363636363, 0.0495454545454545, 0.0630434782608695]"
B60999,1,0.544468085106383,0.31,0.0572340425531914,0.0717391304347826,0.0182608695652173,0.0241304347826086,0.0660869565217391,0.003695652173913,0.0526086956521739,0.0171739130434782,0.0615217391304347,0.0030434782608695,0.0256521739130434,0.0102173913043478,0.1347826086956521,0.0984782608695652,0.027391304347826,0.0971739130434782,0.0943478260869565,0.0460869565217391,0.0443478260869565,"[0.0572340425531914, 0.0717391304347826, 0.0182608695652173, 0.0241304347826086, 0.0660869565217391, 0.003695652173913, 0.0526086956521739, 0.0171739130434782, 0.0615217391304347, 0.0030434782608695, 0.0256521739130434, 0.0102173913043478, 0.1347826086956521, 0.0984782608695652, 0.027391304347826, 0.0971739130434782, 0.0943478260869565, 0.0460869565217391, 0.0443478260869565]","[0.544468085106383, 0.31]","[0.544468085106383, 0.31, 0.0572340425531914, 0.0717391304347826, 0.0182608695652173, 0.0241304347826086, 0.0660869565217391, 0.003695652173913, 0.0526086956521739, 0.0171739130434782, 0.0615217391304347, 0.0030434782608695, 0.0256521739130434, 0.0102173913043478, 0.1347826086956521, 0.0984782608695652, 0.027391304347826, 0.0971739130434782, 0.0943478260869565, 0.0460869565217391, 0.0443478260869565]"
A61005,1,0.2752173913043478,0.5508695652173913,0.033,0.0275,0.033,0.004,0.1671428571428571,0.0666666666666666,0.004,0.0144999999999999,0.0661904761904761,0.0242857142857142,0.012,0.0495,0.05,0.0504999999999999,0.0225,0.0461904761904761,0.1576190476190476,0.0771428571428571,0.057,"[0.033, 0.0275, 0.033, 0.004, 0.1671428571428571, 0.0666666666666666, 0.004, 0.0144999999999999, 0.0661904761904761, 0.0242857142857142, 0.012, 0.0495, 0.05, 0.0504999999999999, 0.0225, 0.0461904761904761, 0.1576190476190476, 0.0771428571428571, 0.057]","[0.2752173913043478, 0.5508695652173913]","[0.2752173913043478, 0.5508695652173913, 0.033, 0.0275, 0.033, 0.004, 0.1671428571428571, 0.0666666666666666, 0.004, 0.0144999999999999, 0.0661904761904761, 0.0242857142857142, 0.012, 0.0495, 0.05, 0.0504999999999999, 0.0225, 0.0461904761904761, 0.1576190476190476, 0.0771428571428571, 0.057]"
B61005,1,0.5867346938775511,0.4377551020408163,0.0885714285714285,0.0630612244897959,0.0,0.0251020408163265,0.1959183673469388,0.0261224489795918,0.0379591836734693,0.0,0.0608163265306122,0.006734693877551,0.0024489795918367,0.0104081632653061,0.0604081632653061,0.0410204081632653,0.0351020408163265,0.006734693877551,0.1042857142857142,0.0375510204081632,0.0361224489795918,"[0.0885714285714285, 0.0630612244897959, 0.0, 0.0251020408163265, 0.1959183673469388, 0.0261224489795918, 0.0379591836734693, 0.0, 0.0608163265306122, 0.006734693877551, 0.0024489795918367, 0.0104081632653061, 0.0604081632653061, 0.0410204081632653, 0.0351020408163265, 0.006734693877551, 0.1042857142857142, 0.0375510204081632, 0.0361224489795918]","[0.5867346938775511, 0.4377551020408163]","[0.5867346938775511, 0.4377551020408163, 0.0885714285714285, 0.0630612244897959, 0.0, 0.0251020408163265, 0.1959183673469388, 0.0261224489795918, 0.0379591836734693, 0.0, 0.0608163265306122, 0.006734693877551, 0.0024489795918367, 0.0104081632653061, 0.0604081632653061, 0.0410204081632653, 0.0351020408163265, 0.006734693877551, 0.1042857142857142, 0.0375510204081632, 0.0361224489795918]"
A61024,1,0.1771428571428571,0.5338095238095238,0.0753333333333333,0.0186666666666666,0.0046666666666666,0.032,0.1129411764705882,0.0355555555555555,0.000625,0.0046666666666666,0.0013333333333333,0.02,0.0766666666666666,0.0246666666666666,0.044375,0.115,0.0846666666666666,0.066875,0.051875,0.01625,0.055625,"[0.0753333333333333, 0.0186666666666666, 0.0046666666666666, 0.032, 0.1129411764705882, 0.0355555555555555, 0.000625, 0.0046666666666666, 0.0013333333333333, 0.02, 0.0766666666666666, 0.0246666666666666, 0.044375, 0.115, 0.0846666666666666, 0.066875, 0.051875, 0.01625, 0.055625]","[0.1771428571428571, 0.5338095238095238]","[0.1771428571428571, 0.5338095238095238, 0.0753333333333333, 0.0186666666666666, 0.0046666666666666, 0.032, 0.1129411764705882, 0.0355555555555555, 0.000625, 0.0046666666666666, 0.0013333333333333, 0.02, 0.0766666666666666, 0.0246666666666666, 0.044375, 0.115, 0.0846666666666666, 0.066875, 0.051875, 0.01625, 0.055625]"
B61024,1,0.2991176470588235,0.558235294117647,0.0186206896551724,0.0282142857142857,0.0496551724137931,0.0053571428571428,0.0810714285714285,0.0042857142857142,0.0003571428571428,0.0003571428571428,0.0760714285714285,0.0303448275862068,0.0164285714285714,0.0453571428571428,0.0921428571428571,0.0157142857142857,0.025,0.0103571428571428,0.0996774193548387,0.0296666666666666,0.0232142857142857,"[0.0186206896551724, 0.0282142857142857, 0.0496551724137931, 0.0053571428571428, 0.0810714285714285, 0.0042857142857142, 0.0003571428571428, 0.0003571428571428, 0.0760714285714285, 0.0303448275862068, 0.0164285714285714, 0.0453571428571428, 0.0921428571428571, 0.0157142857142857, 0.025, 0.0103571428571428, 0.0996774193548387, 0.0296666666666666, 0.0232142857142857]","[0.2991176470588235, 0.558235294117647]","[0.2991176470588235, 0.558235294117647, 0.0186206896551724, 0.0282142857142857, 0.0496551724137931, 0.0053571428571428, 0.0810714285714285, 0.0042857142857142, 0.0003571428571428, 0.0003571428571428, 0.0760714285714285, 0.0303448275862068, 0.0164285714285714, 0.0453571428571428, 0.0921428571428571, 0.0157142857142857, 0.025, 0.0103571428571428, 0.0996774193548387, 0.0296666666666666, 0.0232142857142857]"
