CID,SMILES
2085,CC(C)CC1SSC(CC(C)C)S1
2086,C=CCCCC1CCCC(=O)O1
2087,CSSc1ccccc1C
2088,CSCC(C=O)=CCC(C)C
2089,CCCCOC(CCCC)OCCCC
2090,C=CCOC(=O)CC1CCCCC1
2091,CC(=O)OCCCCC(C)C
2092,CCCOC(=O)C(C)S
2093,CCCCCC(CC)OC=O
2094,CSSCC(C)=O
2095,CC(C)C1CCC(C)(S)CC1=O
2096,Cc1occc1SSSSc1ccoc1C
2097,CCCC1OCCC(C)S1
2098,CCCCCC(=O)OCCCSC
2099,CSCCCOC(=O)CS
2100,CC(C)CC1NC(CC(C)C)SC(CC(C)C)S1
2101,CCCCCCOC(C)OCCC(C)C
2102,CC(=O)c1cnc(C)c(C)n1
2103,CCCSSSCC
2104,CC(C)CC(=O)OCCC(C)(C)S
2105,C=CC=CC=CC=CCCC
2106,O=C1OC(C(O)CO)C(O)=C1O
2107,CCCCCCOC(CCCCC)OCCC(C)C
2108,CCOC(=O)CCCCSC
2109,CCC1N=C(C)CS1
2110,CC(C)CCOC(=O)CCCc1ccco1
2111,CCCCCC=CCCOC(C)=O
2112,CCCCCCCCCC(=O)OCc1ccco1
2113,CCC(C)C=C(C=O)CSC
2114,CCCCCC(O)CCCC(=O)OCC1COC(C)(C)O1
2115,Cc1occc1SSC1CCOC1C
2116,CSCSSc1ccoc1C
2117,CCCCCCCC=CC(=O)OCCCC
2118,CCC=CCCCC1CCCC(=O)O1
2119,CC1C(=O)C=C2C(C)(C)CC=CC21C
2120,CC(C)CCCOC(=O)CCC(C)C
2121,CCCCC=COC(=O)CCCCCCCC
2122,CC(=O)OCC1C=CC(C(C)C)CC1
2123,CCCCCCCCC(OC(C)=O)C(=O)OC
2124,CCCCC=COC(=O)C(C)CCC
2125,CCCCCCCC=CC(=O)OC(CCCCCCCC)C(=O)O
2126,CCCCC=COC(=O)C=CCCCCC
2127,CC(C)CC(C)(O)C1CCCS1
2128,CC(=S)OC1(C)OCCC1C
2129,CCCCCC(OCC)OCCC
2130,CCCCC=COC(=O)c1ccco1
2131,CCC=CC(=O)OC=CCCCC
2132,CCCC(CS)OC=O
2133,CCCCCCCCC(=O)C(=O)OC(=C(C)C)C(O)CO
2134,CCCC(CCOC)[SH]=C(O)OCC
2135,CC=CCOC(=O)C(C)CCC
2136,CC1=C(OC(=O)CO)CC(C(C)C)CC1
2137,Cc1coc(C(=O)c2cccs2)c1C
2138,CCCCCCCCCCC(OC=O)C(=O)OC
2139,CCCC(=O)CCSCc1ccco1
2140,CCOC(=O)C1(c2ccccc2)OC1CC
2141,CCCCCCCCC=CC(OC)OC
2142,SCC1CC=CS1
2143,CCCOC(CC)OC(C)CCC
2144,CCCCCCCC=COC(=O)CC(C)C
2145,CCCCCCCCCC(=O)Oc1ccccc1C
2146,CC=CC1(C)CCOSC1(C)C
2147,CCCSC(O)(CS)CCC
2148,CC(C)C=C(C=O)c1ccco1
2149,CCCCC(C)C(C)(C)OC(=O)CC(C)C
2150,CCCCCCCCC=CC=CC=CC=CC=O
2151,CCCC=CC(OCCCC)OCCCC
2152,CCC(=O)C(C)SSc1ccco1
2153,CCCCCCCCC(S)C=O
2154,CCC(=O)OC1(C)CCCCC1(C)C
2155,O=C(O)C(=O)CS
2156,O=Cc1cccc(O)c1
2157,CC(C)CCC=O
2158,CC(O)C(N)C(=O)O
2159,Oc1ccccc1O
2160,CC(O)CC(=O)O
2161,OCC(O)C(O)C(O)C(O)CO
2162,CSCCC(=O)C(=O)O
2163,NC(CS)C(=O)O
2164,NC(CCC(=O)O)C(=O)O
2165,CNC
2166,CCOC(=O)C(C)C(C)=O
2167,CCCCCCCCCCCCCCCC=O
2168,CC1(C)COC(=O)C1O
2169,O=C(O)c1ccccc1C(=O)O
2170,O=C(O)CS
2171,OCCS
2172,O=C(O)CCCCCCCC(=O)O
2173,OCC(S)CS
2174,C=C(C)C(=O)O
2175,O=C(O)CCCc1ccccc1
2176,C1CNCCN1
2177,CCCOC(=O)c1cc(O)c(O)c(O)c1
2178,Cn1cnc2c1c(=O)[nH]c(=O)n2C
2179,O=C(O)C1CC(O)CN1
2180,OCC1OC(OC2(CO)OC(CO)C(O)C2O)C(O)C(O)C1O
2181,O=C(O)CC(S)C(=O)O
2182,CN
2183,CC(C)(C)C(=O)O
2184,COC(C)(C)OC
2185,O=C(O)CCS
2186,C=CC(=C)C
2187,CC1(O)CCC(C(C)(C)O)CC1
2188,CCc1ccccc1O
2189,Oc1ccccc1-c1ccccc1
2190,c1ccc2nccnc2c1
2191,Cc1ccc2ccccc2n1
2192,COc1ccc(CO)cc1OC
2193,c1ccc2sccc2c1
2194,CCOC(=O)C(=O)OCC
2195,C=CC(=O)OC
2196,OC1CCCC1
2197,CC1CCCO1
2198,C=C(C)C1CC=C(C)C(OC(=O)CC)C1
2199,CCCC(C)C(=O)O
2200,C=C(C)C(=O)OCC
2201,C=C(C)C(=O)OCC(C)C
2202,C=C(C)C(=O)OCCCC
2203,C=C(C)c1ccccc1
2204,N#Cc1ccccc1
2205,CC1(C)OCC(CO)O1
2206,CCCCN(CCCC)CCCC
2207,CCOc1ccccc1
2208,CC(=O)Cc1ccccc1
2209,CC(C)c1ccc(C(C)CC=O)cc1
2210,CCCC(C)CO
2211,CCOC(=O)OCC
2212,CCC(=O)CC(C)CC
2213,COC(=O)CCCCCCCCC(=O)OC
2214,CCCN
2215,CC(C)CCN
2216,COCC(C)O
2217,Cc1cc(C)cc(O)c1
2218,Cc1cc(C)nc(C)c1
2219,Cc1ccncc1
2220,Cc1cccnc1
2221,COCOC
2222,CC(=O)CCC(C)C
2223,CC(=O)CCC(C)=O
2224,COCCOC
2225,CCSCCO
2226,C1CCCCC1
2227,CCCCCCCCCCCCCCCC(=O)OCCCC
2228,CCOCCOC(C)=O
2229,C=CCCCCCC
2230,CCCCOCCO
2231,CCCCOCCOC(C)=O
2232,CCCCCCCCCCCC
2233,C=CCCCCCCCCCC
2234,CCCCCCCCCCCO
2235,CCCCCSSCCCCC
2236,CCCCCCCCCCCCCCCCCCO
2237,CC1CC(OC(=O)c2ccccc2O)CC(C)(C)C1
2238,CCCCC(CC)COC(=O)c1ccccc1O
2239,CCC(=O)OC(C)c1ccccc1
2240,Cc1nc2ccccc2s1
2241,CN1CCCC1
2242,CCOC(=O)C1OC1c1ccccc1
2243,CCCCC(CC)C(=O)O
2244,CCCCOC(=O)CCC(=O)OCCCC
2245,CC(C)COC(=O)CCCCC(=O)OCC(C)C
2246,CCOC(=O)CCCCC(=O)OCC
2247,O=c1cccc[nH]1
2248,CCCCCCCCCCCCCCCC(=O)OC(C)C
2249,COc1cccc(C=O)c1O
2250,C1SCSS1
2251,C1CS1
2252,CCOCOCC
2253,CC(O)C(C)(C)C
2254,CC(C(=O)O)c1ccccc1
2255,c1ccc2c(c1)CCO2
2256,O=C1CCCCCC1
2257,CCCCC(=O)CCCC
2258,CCCCCCCCCCCCCCCCC(=O)O
2259,C=CC1(C)CCC(C(=C)C)CC1C(=C)C
2260,COc1cc(CO)cc(OC)c1O
2261,COc1cc(C(=O)O)cc(OC)c1O
2262,CCc1ccncc1
2263,CCCCc1cccnc1
2264,O=C1CCCCO1
2265,CC(C)CCOCCC(C)C
2266,CCCCCCCCCCCCCCCC
2267,C=CCOCC
2268,CCC(C)C(C)O
2269,CCC(C)C(C)=O
2270,CC(C)C(=O)C(C)C
2271,COc1ccccc1C(=O)O
2272,Cc1cccnc1C
2273,CC(C)(C)c1cccc(O)c1
2274,CC1C=CC(=O)O1
2275,Cc1cncc(C)c1
2276,C=CCOC(C)=O
2277,CCCCCCCCCCCCCCCCCC
2278,C=CC(C)O
2279,COC(=O)C(C)=O
2280,CC(C)C(O)C(C)C
2281,CCOc1ccccc1C=O
2282,Cc1ccc(OC(=O)c2ccccc2)cc1
2283,COC(=O)OC
2284,Cc1ccsc1
2285,CCCC(O)C(C)C
2286,CC(C)c1cccc(O)c1
2287,COc1ccc(C=O)cc1O
2288,CCOC(=O)CS
2289,CCOC(=O)CCCCCCCC(=O)OCC
2290,CCC(=O)CCC(C)C
2291,CCC(C)(C)OC(C)=O
2292,Cc1ccc(C)[nH]1
2293,CC(C)CCCCO
2294,CCCCCCCCCCCCCCCCOC(C)=O
2295,CCCCCCCCCCCCCCCO
2296,CCCCCCCCCCCCCCCCC
2297,COc1cccc(OC)c1OC
2298,CCC(=O)Oc1ccccc1
2299,CCOC(=O)C=C(C)C
2300,CCCCSCC
2301,C=C(C)C(C)=O
2302,CCOC(=O)CCCC(=O)OCC
2303,CCCC(=O)OC(C)CC
2304,C=CCCCO
2305,CCCCCSCCCCC
2306,CCc1cccs1
2307,CC1CC(=O)CC(C)(C)C1
2308,COC(=O)C=C(C)C
2309,CCCOC(=O)CCC(=O)OCCC
2310,CCCCCC(=O)CCCCC
2311,CC(=O)CCCC(C)C
2312,CC(=O)c1ccc(C(C)(C)C)cc1
2313,CC1CCC(C)O1
2314,CCCCC1CCCO1
2315,CCCCCCCCCCC
2316,CC1=C(C)C(=O)CC1
2317,Cn1cccc1C=O
2318,Cc1ccc(C=O)[nH]1
2319,COc1ccc(C)cc1O
2320,COc1ccc2ncccc2c1
2321,CCCCCCCCCCCCCCCCCC(=O)OCC(C)O
2322,CCCCCCCCCCCCCCCCCC(=O)OCC(O)C1OCC(O)C1O
2323,CCCCCCCCCCCCCCCCCO
2324,CCC(=O)COC(C)=O
2325,CCC(C)(C)S
2326,CC(=O)CC(=O)OC(C)(C)C
2327,OC1CCCCCCCCCCC1
2328,CCCCCCCCCCCCC(=O)OC
2329,COC(OC)C(C)C
2330,CC1CCCS1
2331,CCC(C)CS
2332,CC(C)CCCC(C)CCCC(C)CCCC(C)C
2333,COc1cccc2ccccc12
2334,COC(=O)CS
2335,Cc1ccc(C)c(O)c1C
2336,CCCCCCCCCCCCCCCCS
2337,CCCCCCCCCCCCCCCC(C)=O
2338,CC1OCCC1=O
2339,COC(C)(C)CCCC(C)CC=O
2340,C=CCCCCC(C)=O
2341,CC(C)(C)c1ccncc1
2342,CCCSCC
2343,CC(=O)C1CC=C(C)C1(C)C
2344,C=C(C)C1CCC2=CC(=O)CC(C)C2(C)C1
2345,CCOC(CC)OCC
2346,CCC(OC)OC
2347,CCCCCCCCOC(=O)CCCCC
2348,CCC(C)CCCCCCC(=O)O
2349,OCC1COC(Cc2ccccc2)O1
2350,CC(=O)CC(=O)OC1CCCCC1
2351,CCCCCCCCCCCCCCC(=O)OC
2352,CCOC(OCC)C(C)Cc1ccc(C(C)C)cc1
2353,CC=CC(=O)OCCCC
2354,CCOCCC(OCC)OCC
2355,CCCCCCCCCCC(C)O
2356,CCCCCCCCCCCC(=O)OC(C)C
2357,CCOC(C)OC
2358,CCCCCCCCCCC(=O)OCCCC
2359,CCc1cnc(CC)cn1
2360,CCCCCCCCCCCCCCCCC(=O)OCC
2361,CCC(C)C(=O)OC1CC(C)CCC1C(C)C
2362,CCCCCCCCCCCCCCCCCCC(=O)OCC
2363,Cc1nc(C(C)C)oc1C
2364,CCCCC(=O)Oc1ccccc1
2365,CC1CC(=O)CC(C)(C)C1=O
2366,CCCOC(C)OCC
2367,C=C(C)C(CC=C(C)C)COC(C)=O
2368,CCOC(OCC)OCC
2369,CCCCC(C=O)CC
2370,CC(=O)CC(C)(C)O
2371,CCCCCCCCOC(=O)CCCCC(=O)OCCCCCCCC
2372,CCCCCOC(=O)CCC(C)C
2373,Cc1ccsc1C
2374,CCCCCCCCCC(=O)OCCCC
2375,CCc1nc(C)sc1C
2376,CC(=O)C(C)S
2377,CCCc1csc(C)n1
2378,Cc1nc(C(C)C)sc1C
2379,CCCCCCCCCCCCCCCC=CC=O
2380,C=CC=CCCCCC
2381,CC(=O)CC(=O)OC1CC(C)CCC1C(C)C
2382,CCCC(=O)OCCC(C)CCCC(C)C
2383,CC(=O)OC(C)CCCC(C)C
2384,CCCCC=CCC(=O)OC
2385,CCOc1ccccc1CO
2386,CCCCc1nc(C)c(C)s1
2387,CC1(C)CCCC2(C)C1CCC1(C)OC(=O)CC12
2388,CC(C)OC(=O)C(C)O
2389,CC(S)CS
2390,C=CC(CC=O)c1ccccc1
2391,CC(=O)OCC1=CCC2CC1C2(C)C
2392,CC(=O)OC1=C(C)OC(C)C1=O
2393,CCOCCC(=O)O
2394,O=C1CCCC=C1O
2395,CC(=O)OC(C)CCc1ccccc1
2396,CCOC(=O)C(=O)CC(=O)CC
2397,CC1CC(=O)C(=O)C1C
2398,CC(=O)OC1C2(C)CCC(C2)C1(C)C
2399,CCc1cc(OC)c(O)c(OC)c1
2400,CSC(C)CC=O
2401,CCC(C=O)c1ccc(C)o1
2402,CC1OCCC12SC1CCOC1(C)S2
2403,C=CCC(C)C(=O)OCC
2404,CC(O)C(C)S
2405,CC1(O)CSC(C)(O)CS1
2406,CC1=C(CCC(C)O)C(C)(C)CC=C1
2407,CC1OCCC1S
2408,CCC(S)C(C)=O
2409,CCOC(=O)C(O)C(O)C(=O)OCC
2410,CC(C)C1CCC(C)C(O)C1
2411,CC1COC(C)(C)O1
2412,C=CC(OCC)OCC
2413,CCCCCCCCOC(=O)c1ccccc1O
2414,CC1SCCSS1
2415,CC1=CC(=O)C2CC1C2(C)C
2416,CCOC(=O)C(CC)(CC)C(=O)OCC
2417,CC(=O)OC(C)C(C)OC(C)=O
2418,COc1cccc(C=O)c1OC
2419,COC(=O)CO
2420,CCCCCCCCCCCCCCCC(=O)OCC(C)C
2421,Cc1ccc2c(c1)CCCC2(C)C
2422,O=c1occcc1O
2423,O=Cc1ccsc1
2424,CC(=O)Oc1cc(C)ccc1C(C)C
2425,Oc1ccc2c(c1)OCO2
2426,CC(=O)CC(=O)OC(C)C
2427,CC(C)OC(=O)c1cccnc1
2428,COC(=O)C(C)(C)C
2429,CCOC(=O)c1cccnc1
2430,CC(C)CCOC(=O)c1ccco1
2431,COc1ccncc1
2432,CC(C)CC[N+](=O)[O-]
2433,CC(=O)OCCCCOC(C)=O
2434,CCCCCCC(OCC)OCC
2435,CC(C)c1ccncc1
2436,O=C(O)CCC1CCCCC1
2437,CC(=O)C(C)C(C)=O
2438,CCC(CC)C(=O)OC
2439,C=C(C)COC(=O)C(C)C
2440,CC(C)CCOC(=O)CCC(=O)OCCC(C)C
2441,CCCCCCCCCCCCCCCCCCOC(C)=O
2442,CC(=O)OC1CCCC1
2443,CC(C)(C)c1ccc(C=O)cc1
2444,C=CCOC(=O)CC(C)=O
2445,CC(=O)OC1=C(C)CCC1=O
2446,CC(=O)C(=O)c1ccc(C)o1
2447,CCOc1ccc(C(C)=O)cc1
2448,C=CC(C)(O)CCC1C(C)(O)CCC2C(C)(C)CCCC21C
2449,COCc1ccc(OC)cc1
2450,CCCc1cccs1
2451,CCCC(C)(C)S
2452,CCCCCCC1OCC(O)CO1
2453,CCCOC(=O)CC(C)=O
2454,CCC(=O)S
2455,CCOc1ccccc1OCC
2456,COC(=O)C(C)(C)O
2457,CCCCCCCCCCCCCCCC(=O)OCCC
2458,CCCCCCCCCCOC(=O)CCCCCCC
2459,CCCCCCCCCCCCC(C)=O
2460,CCOC(OCC)c1ccc(OC)cc1
2461,CCOC(OCC)c1ccc(C)cc1
2462,CCSC(=O)CC
2463,CCCCCCCCCOC(=O)CCC
2464,COc1cnc(C)cn1
2465,CCOC(=O)C(CC)CC
2466,CCC(=O)c1ccco1
2467,CC(=O)OC(C)(C)c1ccccc1
2468,O=C1CCCCCCCCCCCCC1
2469,CCCCC(OCC)OCC
2470,CCCC(OCC)OCC
2471,CCCCCCCCCCCC(=O)OCCC
2472,CC(=O)CCC(=O)OCC(C)C
2473,CCOC(=O)COC
2474,CCCCCCCCc1ccco1
2475,CCCc1ccco1
2476,CCC(C)N=C=S
2477,CCCCCC(=O)CCC
2478,Cc1ccc(CS)cc1
2479,CCOc1ccc(OC)cc1
2480,CC1(C)C2CC3C(C2)C31C
2481,CCC(C)OC=O
2482,CCOC(=O)C(CC)C(C)=O
2483,COC1CCC(OC)O1
2484,CCCCCCCCOC(=O)CCCCCCCC
2485,CCCCOC(=O)c1ccc(O)c(OC)c1
2486,COCc1ccc(O)cc1
2487,COc1ccc(CCCO)cc1
2488,CC(C)COC(=O)COc1ccccc1
2489,CCCCCCCCCCOC(=O)C(C)C
2490,CCC(=O)c1cc(OC)c(O)c(OC)c1
2491,COc1cccc(CO)c1OC
2492,CC(C)COC(C)OCC(C)C
2493,C1=NCCC1
2494,CCCCOc1ccc(C=O)cc1
2495,Cc1ccsc1C=O
2496,CC(C)CSSCC(C)C
2497,CCOc1ccc(CO)cc1
2498,CC(=O)Oc1cc(C(C)C)ccc1C
2499,CCCCCOCc1ccccc1
2500,CCCCCC(=O)OCc1ccc(OC)cc1
2501,CCCC(=O)OCCCc1ccccc1
2502,CCC(=O)OC1CCC(C(C)(C)C)CC1
2503,CCCCC(=O)Oc1ccc(C)cc1
2504,CCOC(=O)CCCCCCCCCCC(=O)OCC
2505,CCC(=O)c1ccc(C)o1
2506,CCCCCOC(C)OCCCCC
2507,CC(=O)C(=O)OCC(C)C
2508,CC(C)COC(CC(C)C)OCC(C)C
2509,CCOCCOCCC(C)C
2510,CCCCCCCCCCCCCC(=O)OCCC
2511,C=CCOC(=O)C(C)C
2512,CCCCCCCCOC(=O)CC(C)=O
2513,CCOC(OCC)C(C)c1ccccc1
2514,CCCCCC(=O)OCC(CC)CCCC
2515,CSC(C)CC(=O)O
2516,CCCCCC(C)C=O
2517,CCCCCCC=CC(=O)OCC
2518,CCC(C)OC(=O)C(C)O
2519,CCC(C)CC(O)CC
2520,CCC(O)CCC(C)C
2521,COC(=O)C1OC1c1ccccc1
2522,CC(=O)OCc1cccc(C)c1
2523,CC(=O)OCc1ccccc1C
2524,CCOc1ccccc1OC
2525,CCC=CCCC(C)=O
2526,CC1=CCCC(C)(C)C1=O
2527,CCOC(OCC)C(=O)CC
2528,CCCCCOC(=O)CCC(C)=O
2529,CCC(=O)OC(C)(C)C
2530,C=C(C)COC(=O)CC
2531,CC(=O)CCC(=O)OC(C)C
2532,C=CC1(C)CCC(C(C)C)=CC1C(=C)C
2533,COCCOC(=O)CC(C)=O
2534,CCCC(=O)OCCOc1ccccc1
2535,CC(OCc1ccccc1)OCc1ccccc1
2536,CCC(=O)c1occc1C
2537,O=C(OCCCc1ccccc1)c1ccccc1O
2538,CC(CC(=O)O)CC(C)(C)C
2539,CCOC(=O)C(C)SSC
2540,CCCCCC(C(C)=O)C(=O)OCC
2541,CCCCCCCCC(C(C)=O)C(=O)OCC
2542,CCCCCCCCCCCCCC(=O)OCC(C)C
2543,CCOC(C)OC(C)C
2544,CCC(C)C(=O)OCc1ccccc1
2545,C=CC(C)(C=O)CC=C(C)C
2546,CCC1OCC(C)O1
2547,CC(C)CC(=O)OC(C)c1ccccc1
2548,CCCCC(CC)COC(=O)CCS
2549,CC(C)CC(O)C(=O)O
2550,CC(=O)OCC(OC(C)=O)C(OC(C)=O)C(OC(C)=O)C(C=O)OC(C)=O
2551,CCCCCC=CC(=O)OCCCC
2552,CCCC1C=CC(=O)O1
2553,CCOCc1ccc(O)cc1
2554,CCCCCC1CC1C(=O)O
2555,CCCCCCCCC(=O)OCCc1ccccc1
2556,CCCC(=O)OC1CC2(C)CCC1C2(C)C
2557,CC1=CCCC(C)(C)C1C=O
2558,CC(=O)OCC(C)O
2559,C=C(C)C1CCC(C)(O)C(O)C1
2560,C=CC(C)CO
2561,CCCCCCCC(=O)CCc1ccc(O)c(OC)c1
2562,COC(=O)C(C)O
2563,CCCCCCCCCCCC(=O)OCCCCCC
2564,CC(=O)OCc1ccc(C)cc1C
2565,CCCC(=O)OC(C)C1CCCCC1
2566,CCCCOC(=O)COC(=O)CCC
2567,CC1OCC(CO)O1
2568,CCCC(C)CC(=O)O
2569,CCCCOC(=O)CC(O)C(=O)OCCCC
2570,CCCCCOC(=O)C(C)CCC
2571,CCCCC(CC)COC=O
2572,CCC(=O)C(O)CC
2573,CC1COC(Cc2ccccc2)O1
2574,CCCCCCCCCCCCCC(=O)OCCC(C)C
2575,COC(CCc1ccccc1)OC
2576,CCCCCCCCCC=CC(=O)O
2577,CCCCCCCCCCCCC1CCC(=O)O1
2578,CCCCCC(=O)OC(C)CCCCC
2579,CC(O)COC(=O)Cc1ccccc1
2580,COc1ccc(C2OCC(C)O2)cc1
2581,CCC1(C)OCC(C)O1
2582,CCCC1OCC(C)O1
2583,C=CCSCC(N)C(=O)O
2584,CC1CCOC1=O
2585,OC1CSC(O)CS1
2586,CC(=O)C1CCCC1=O
2587,CCOC(=O)C(C)c1ccccc1
2588,CSC(C)C(=O)O
2589,Cc1nccnc1SCc1ccco1
2590,Cc1cncc(SCc2ccco2)n1
2591,CCCCC(=O)OCC(C)O
2592,CC1COC(c2ccc3c(c2)OCO3)O1
2593,O=COCc1ccc2c(c1)OCO2
2594,CCCCCCCCCCCC(=O)OCC(C)C
2595,CC1=CC(O)CC(C)C2CC(=C(C)C)CC12
2596,CC(OCCc1ccccc1)OCCc1ccccc1
2597,CCCCC(CC)C(=O)OC
2598,CCCCCCC(C)CO
2599,COC(CC(C)CCC=C(C)C)OC
2600,CCCCC(C)C=O
2601,C=C1C(OC(C)=O)CC2CC1C2(C)C
2602,CC1CCC(C(C)C)C(OC(=O)Cc2ccccc2)C1
2603,CC(=O)OC1C=C(C)CCC1C(C)C
2604,CC(C)=CCCC(C)(O)C1CO1
2605,CC1=CC(C)(C)C(C=O)CC1
2606,CC1CCC(C(C)C)C(OC=O)C1
2607,COC(C)(OC)C(C)O
2608,CCCCCCC1C=CC(=O)O1
2609,CCCC(C)C(C)=O
2610,CC1OC(C)C(C)O1
2611,CCCCCC(=O)OC(C)c1ccccc1
2612,CCC(C)COC(=O)c1ccccc1
2613,CSC(C)C(C)=O
2614,C=C(C)C1CCC2=CC(O)CC(C)C2(C)C1
2615,COC(=O)C(C)S
2616,CCCCCCCCCCOC(=O)CCCCC
2617,CCCCCCCCCOC(=O)CC
2618,CCCCCCCCCCC(OCC)OCC
2619,CCCCCCCCCCCC(OCC)OCC
2620,C=CCCC1=C(C)C(=O)CCC1(C)C
2621,CCOC(CCCCCC(C)C)OCC
2622,CCc1cnc(OC)cn1
2623,C=CCOC(=O)COCC(C)CC
2624,CCCCCCCCCC(C)C(OCC)OCC
2625,CC(CCCC(C)(C)O)CC(n1ccc2ccccc21)n1ccc2ccccc21
2626,CC(=O)C1=C(C)C2CC3(C1)C(C)CCC3C2(C)C
2627,COC(=O)C(C)CS
2628,C=CC1(C)CCC(COC(C)=O)C(C)(C)C1C(=C)C
2629,CC1=NC(C)SC1
2630,CCCCCCCCC=CC=CC=O
2631,O=C(CCc1ccccc1)OCCCc1ccccc1
2632,CC(C)CCCC(C)CCOC=O
2633,CCCCCC(=O)Oc1ccc(C)cc1
2634,CC12CCC(C1)C(C)(C)C2OC=O
2635,CCCC(=O)OC1CC(C)CCC1C(C)C
2636,CCCCCC(=O)OC1CC(C)CCC1C(C)C
2637,CC1(C)C2CCC(CS)C1C2
2638,CCOC(C)OCC(C)C
2639,CCCCC(CC)CS
2640,CC(C)CCCCCCC(=O)O
2641,CC(=O)CCO
2642,CC(C)CC(=O)OCc1ccc(O)cc1
2643,CCOC(CCCCC(C)C)OCC
2644,CCC(C)COC(=O)Cc1ccccc1
2645,CCCCCCC(CCOC(C)=O)OC(C)=O
2646,CCCCCCCCCC(=O)OCCc1ccccc1
2647,CCCCCCC1CCCC1=O
2648,CCCCCOC(C)OCC
2649,COc1ccc(COC(=O)C(C)C)cc1
2650,CCC(=O)OCC(C)O
2651,CCOC(C)(C)C1CC=C(C)CC1
2652,CCC(=O)Nc1ccccc1C(=O)OC
2653,CCCCC(OC)OC
2654,CC(=O)OC1C=C(C)C2CC1C2(C)C
2655,CCOC(=O)C1C(C)=CC=CC1(C)C
2656,CCC(C)COC=O
2657,CCC(C)(C)SSC(C)(C)CC
2658,CC1=C(O)C(=O)C(O)CO1
2659,CC(=O)OCC1CCC2CC1C2(C)C
2660,CCCCCCCCC(=O)OC(C)C
2661,CCCCCCCCCCCCOC=O
2662,CCOC1OC(CO)C(O)C(O)C1O
2663,Cc1ccc2c(c1)C=CCC2(C)C
2664,CCCC(=O)CC(=O)OC
2665,CC1=CC(=O)CC1C
2666,CC(=O)OC1(C)CCCCC1
2667,C=C(C)C1CC=C(C)C(OC=O)C1
2668,CCSc1ccccc1O
2669,CCCC(=O)OCC(C)O
2670,CC(C)C1C=CC(C)(O)CC1
2671,C=CC=CC=CCC=CCC
2672,CCc1ccccc1C=O
2673,Cc1cncs1
2674,CC(C)OC(C)OC(C)C
2675,CCOC(C)(OCC)c1ccccc1
2676,CCCC(OC)OC
2677,CCC=S
2678,CCCOC(=O)C(C)(C)C
2679,CCCCOC(=O)C(C)(C)C
2680,CC1CCCCCCCCCCCCC(=O)O1
2681,CC=CSC
2682,COC(CC(C)C)OC
2683,CSc1cc(C)oc1C
2684,CCCC1NCCS1
2685,CCCCCCCCCCCCC=CC=O
2686,CCCC(O)CC(=O)O
2687,CCCCCCCCCCCCCC=CC(=O)O
2688,CC(CS)C(=O)O
2689,C=CC1(C)CCC(C(C)C=O)O1
2690,C=C1CCC2SC1C1C(C(C)C)CCC21C
2691,CCC(C)C(O)C(=O)O
2692,CCCCCCCCCCOC(=O)CC(C)C
2693,CCCCCCCCC(=O)OCC(C)C
2694,C=CC(C)(S)CCC=C(C)C
2695,CCCCCCCCCCCCCC(=O)OCCCCCC
2696,CC1C(S)CC2CC1C2(C)C
2697,C=CCCCCN=C=S
2698,CC=CCOC(=O)CCCCC
2699,CCCCCC(OCCC(C)C)OCCC(C)C
2700,CN1CCNc2ccccc21
2701,C=C(C)C1CC=C(C)C(OC(=O)CC(C)C)C1
2702,CCCCOC(OCCCC)c1ccccc1
2703,CCOC(=O)C(C)OC(C)=O
2704,O=COCCC1CCCCC1
2705,CCCCCC(=O)OCCCc1ccccc1
2706,CCC(=O)OCCC1CCCCC1
2707,CCOC(=O)c1ccccc1OCC
2708,COc1ccc(C2OC(C)C(C)O2)cc1
2709,CCCCOC(=O)C(C)OC(C)=O
2710,CC1OC(c2ccc3c(c2)OCO3)OC1C
2711,CCCC(C)C(=O)OCC(C)C
2712,CCCC(C)C(=O)OCCC(C)C
2713,CCCCCCOC(=O)C(C)CCC
2714,CC(C)CCCOC(=O)c1ccccc1
2715,CCCCCCOC(=O)C(CC)CC
2716,CCCCCCCCCOC=O
2717,CC(C=O)Cc1ccc(C(C)(C)C)cc1
2718,CCCCCc1cccnc1
2719,CC(=O)OC(C)(C)C1CCC(C)C2=C(C1)C(C)CC2
2720,CC(C)=CCCC(C)CO
2721,CCCCCCCCCCCCOC(=O)CC(C)C
2722,C=CCCCCCCCCCOC(=O)CCC
2723,CCCC(=O)OC1CC2CCC1(C)C2(C)C
2724,CCOC(=O)C(Cc1ccccc1)C(C)=O
2725,CCCOC(=O)CCC1CCCCC1
2726,CCCCC(C(=O)OCC)c1ccccc1
2727,CCOC(=O)c1ccccc1NC(C)=O
2728,C=C(C)C1CCC2=CCCC(C)C2(C)C1
2729,C=C1C2CCC3C2C(C)(C)CCCC13C
2730,CCCC(C)(C)SSC(C)(C)CCC
2731,COC(=O)c1ccccc1NC(=O)Cc1ccccc1
2732,C=C1CCC2C1C1C(C(C)C)CCC21C
2733,CSCCCC(N)=O
2734,O=C(OCCCc1ccccc1)c1ccccc1
2735,O=C(OCCOc1ccccc1)c1ccccc1
2736,CCCCCCCCOCc1ccccc1
2737,C=CCc1cccc(OC)c1O
2738,CC(C)CCOC(=O)c1ccccc1N
2739,CC(C)C(=O)OCCC1CCCCC1
2740,CCCCCCC(OCCCC)OCCCC
